"","x"
"111186",2.86322069318134e-284
"111187",1.45275237266445e-259
"111188",3.41489463507659e-22
"111189",1
"111190",1.57353531943009e-196
"111191",7.17612798099746e-225
"111192",2.02061436624281e-50
"111193",5.9938789960418e-17
"111194",6.12307737887601e-132
"111195",1
"111196",0.000930688015785989
"111197",1.37766304201591e-125
"111198",6.0136858766566e-197
"111199",3.91493180617411e-130
"111200",4.6267498347159e-35
"111201",9.77374474909074e-40
"111202",8.77293443431859e-56
"111203",3.21407057572368e-34
"111204",1.14172804357842e-38
"111205",8.52492696005767e-54
"111206",1.23923690461834e-151
"111207",1.36658657358991e-159
"111208",4.17519021830899e-99
"111209",1.05194537377208e-96
"111210",1.55575340110292e-227
"111211",1.31060258130136e-154
"111212",2.44562372324777e-29
"111213",5.64655659598746e-119
"111214",9.77613360884927e-82
"111215",4.96612581240225e-100
"111216",2.79736215776096e-31
"111217",2.89471185820079e-34
"111218",2.88994734750379e-47
"111219",2.47327236622988e-157
"111220",1.10341674349648e-15
"111221",1
"111222",4.45427599229125e-33
"111223",2.54269933368002e-77
"111224",3.35570894419954e-138
"111225",1.5598595596173e-209
"111226",5.60470189188335e-12
"111227",1
"111228",1
"111229",1.60520524158842e-06
"111230",4.06804594011065e-05
"111231",1
"111232",1
"111233",1
"111234",7.50877319375293e-07
"111235",0.000225912811669041
"111236",1
"111237",1
"111238",1
"111239",1
"111240",0
"111241",0
"111242",0
"111243",0
"111244",0
"111245",0
"111246",0
"111247",0
"111248",0
"111249",0
"111250",0
"111251",0
"111252",0
"111253",0
"111254",0
"111255",0
"111256",0
"111257",0
"111258",0
"111259",0
"111260",0
"111261",0
"111262",0
"111263",1
"111264",1.68678266796999e-168
"111265",1.98400448587786e-109
"111266",0
"111267",7.21251133765327e-46
"111268",2.49070971219591e-32
"111269",0.000809289759587971
"111270",9.61137675172743e-247
"111271",4.83381289611937e-34
"111272",9.3523935576379e-37
"111273",5.09385706342843e-30
"111274",5.89250760085737e-52
"111275",7.84841491391532e-24
"111276",1.58368909141923e-20
"111277",9.87840830270387e-05
"111278",4.28705563081754e-07
"111279",4.38513676663266e-07
"111280",0
"111281",0
"111282",0
"111283",0
"111284",0
"111285",0
"111286",0
"111287",0
"111288",0
"111289",0
"111290",0
"111291",0
"111292",0
"111293",0
"111294",0
"111295",0
"111296",0
"111297",0
"111298",0
"111299",3.22568707614225e-172
"111300",5.03666958238937e-313
"111301",0
"111302",2.93623442300858e-300
"111303",3.51108324615086e-284
"111304",4.94313118857589e-50
"111305",2.46858523408572e-20
"111306",3.07820997108717e-66
"111307",5.4487049714304e-142
"111308",7.44546590549511e-63
"111309",2.66810654303254e-43
"111310",1.3032280421842e-302
"111311",0
"111312",7.14443430397229e-248
"111313",3.42084571637769e-85
"111314",7.92848141243974e-12
"111315",2.66442093938628e-26
"111316",5.29540023398529e-100
"111317",1
"111318",1
"111319",1
"111320",0
"111321",0
"111322",0
"111323",0
"111324",0
"111325",0
"111326",0
"111327",0
"111328",0
"111329",0
"111330",0
"111331",0
"111332",0
"111333",0
"111334",0
"111335",0
"111336",0
"111337",0
"111338",0
"111339",0
"111340",0
"111341",0
"111342",1.28949991136557e-242
"111343",4.77203526675222e-127
"111344",1.45594571144195e-25
"111345",8.05085043444079e-06
"111346",4.78176166376049e-111
"111347",6.7331015128265e-90
"111348",1.60671053917531e-25
"111349",1
"111350",0
"111351",4.5322915819839e-307
"111352",2.24771406382472e-122
"111353",4.25073475298447e-24
"111354",0.00199177527135938
"111355",0.000933444665295955
"111356",1
"111357",0
"111358",0
"111359",0
"111360",0
"111361",0
"111362",0
"111363",0
"111364",0
"111365",0
"111366",5.35219652895273e-188
"111367",1.27816367564097e-197
"111368",5.82762192587062e-115
"111369",2.00608609762962e-94
"111370",0
"111371",0
"111372",0
"111373",0
"111374",0
"111375",0
"111376",0
"111377",0
"111378",0
"111379",5.35219652895273e-188
"111380",1.27816367564097e-197
"111381",5.82762192587062e-115
"111382",2.00608609762962e-94
"111383",0
"111384",0
"111385",0
"111386",0
"111387",0
"111388",0
"111389",0
"111390",0
"111391",0
"111392",2.94465838096909e-294
"111393",7.25118719186174e-244
"111394",0.0639105376018266
"111395",1.18494021818198e-13
"111396",0
"111397",0
"111398",0
"111399",0
"111400",0
"111401",0
"111402",0
"111403",0
"111404",3.59862746015825e-56
"111405",1
"111406",1
"111407",0.0242423261556698
"111408",0.260964677214993
"111409",0
"111410",0
"111411",0
"111412",0
"111413",0
"111414",0
"111415",0
"111416",0
"111417",0
"111418",2.49275843965252e-52
"111419",5.06980493102138e-40
"111420",0.0902010232118428
"111421",0.0875096832559497
"111422",0
"111423",0
"111424",0
"111425",0
"111426",0
"111427",0
"111428",0
"111429",0
"111430",0
"111431",0
"111432",0
"111433",0
"111434",0
"111435",7.84786765945891e-295
"111436",5.5663513709162e-255
"111437",0
"111438",0
"111439",0
"111440",0
"111441",0
"111442",0
"111443",0
"111444",0
"111445",0
"111446",0
"111447",1
"111448",3.80574564193062e-48
"111449",1.0445374354991e-57
"111450",4.02580479374678e-201
"111451",2.65915711380064e-48
"111452",4.07279273065494e-30
"111453",4.07135305126661e-97
"111454",9.69754728525207e-53
"111455",2.75753963609109e-18
"111456",1.34611764705765e-27
"111457",0.0153524584920159
"111458",3.00520643015e-06
"111459",0
"111460",0
"111461",0
"111462",0
"111463",0
"111464",0
"111465",0
"111466",6.874891057626e-279
"111467",0
"111468",0
"111469",0
"111470",0
"111471",0
"111472",0
"111473",0
"111474",0
"111475",0
"111476",0
"111477",0
"111478",0
"111479",0
"111480",2.65628684019654e-181
"111481",0
"111482",0
"111483",0
"111484",0
"111485",0
"111486",0
"111487",0
"111488",0
"111489",0
"111490",0
"111491",0
"111492",0
"111493",0
"111494",2.36490375023364e-127
"111495",0
"111496",0
"111497",0
"111498",0
"111499",0
"111500",0
"111501",0
"111502",0
"111503",0
"111504",0
"111505",0
"111506",0
"111507",0
"111508",0
"111509",0
"111510",0
"111511",0
"111512",0
"111513",0
"111514",0
"111515",0
"111516",0
"111517",0
"111518",0
"111519",0
"111520",0
"111521",0
"111522",0
"111523",0
"111524",0
"111525",0
"111526",1.20320691424174e-281
"111527",1.72279761849259e-47
"111528",6.4261984426823e-49
"111529",0
"111530",0
"111531",4.25227277136884e-222
"111532",7.92466850435547e-212
"111533",5.99752522789099e-142
"111534",4.46516792489986e-161
"111535",5.82155569677625e-77
"111536",4.7931212531295e-99
"111537",2.68879161548952e-43
"111538",0
"111539",0
"111540",0
"111541",0
"111542",0
"111543",0
"111544",0
"111545",8.59877503480454e-121
"111546",0
"111547",0
"111548",0
"111549",0
"111550",0
"111551",0
"111552",0
"111553",0
"111554",0
"111555",0
"111556",0
"111557",0
"111558",0
"111559",8.6762841164181e-126
"111560",0
"111561",0
"111562",0
"111563",0
"111564",0
"111565",0
"111566",0
"111567",0
"111568",0
"111569",0
"111570",0
"111571",0
"111572",0
"111573",1.53564565284325e-99
"111574",0
"111575",0
"111576",0
"111577",0
"111578",0
"111579",0
"111580",0
"111581",0
"111582",0
"111583",0
"111584",0
"111585",0
"111586",0
"111587",0
"111588",0
"111589",0
"111590",0
"111591",0
"111592",0
"111593",0
"111594",1.21612563683405e-313
"111595",0
"111596",0
"111597",0
"111598",0
"111599",0
"111600",0
"111601",0
"111602",0
"111603",0
"111604",0
"111605",1.35810311220765e-23
"111606",4.33420367583998e-57
"111607",4.01512521130929e-93
"111608",2.6132135641708e-115
"111609",1
"111610",1.47541175959708e-34
"111611",7.00389959510257e-81
"111612",5.75708248925539e-60
"111613",1.83554157620822e-14
"111614",7.75952643942645e-12
"111615",2.1177099232424e-08
"111616",3.98775601582516e-11
"111617",0
"111618",0
"111619",0
"111620",0
"111621",0
"111622",0
"111623",0
"111624",0
"111625",0
"111626",0
"111627",0
"111628",0
"111629",1
"111630",1
"111631",1
"111632",0
"111633",0
"111634",0
"111635",0
"111636",0
"111637",0
"111638",0
"111639",0
"111640",0
"111641",0
"111642",0
"111643",0
"111644",0
"111645",0
"111646",1.60978447815753e-235
"111647",1.25443541488192e-119
"111648",0
"111649",0
"111650",6.7279500835327e-298
"111651",0
"111652",0
"111653",0
"111654",1.4391589795299e-202
"111655",2.42725819474627e-139
"111656",3.41134849539527e-47
"111657",9.91786776949702e-33
"111658",7.35817654168832e-93
"111659",3.27009984193597e-132
"111660",2.40461447836058e-09
"111661",1
"111662",3.87823691465047e-27
"111663",3.34584612614359e-112
"111664",3.5069833224438e-27
"111665",3.03205798032805e-08
"111666",1.4919172837273e-89
"111667",1
"111668",1.69053257605617e-28
"111669",3.66353712263389e-84
"111670",2.38147011614891e-138
"111671",4.03629490844163e-91
"111672",1
"111673",1
"111674",1
"111675",1
"111676",1
"111677",1
"111678",6.02803365129031e-91
"111679",6.190938887115e-129
"111680",3.82782385283577e-84
"111681",1.32028162957355e-76
"111682",3.19894396010699e-142
"111683",1.10597230709257e-93
"111684",1.42813907240843e-26
"111685",1.74189064758373e-84
"111686",1.05089524796777e-53
"111687",4.04421293054012e-72
"111688",1
"111689",1
"111690",1
"111691",2.08367103741888e-45
"111692",6.3828033988015e-38
"111693",0.0163903892781605
"111694",1
"111695",0.000997803618519929
"111696",1.02895531960168e-25
"111697",1.13706466102282e-60
"111698",4.15023449501301e-89
"111699",6.98898222394737e-52
"111700",1.1598946172521e-20
"111701",0.360139269369606
"111702",1.04086742865428e-116
"111703",1.51994856038577e-85
"111704",9.5907010058644e-57
"111705",3.11143546583049e-32
"111706",1
"111707",2.56948102008352e-11
"111708",0.289026934595544
"111709",1
"111710",1
"111711",1
"111712",0
"111713",0
"111714",0
"111715",0
"111716",0
"111717",0
"111718",0
"111719",0
"111720",0
"111721",0
"111722",0
"111723",0
"111724",0
"111725",0
"111726",0
"111727",0
"111728",0
"111729",0
"111730",0
"111731",0
"111732",0
"111733",0
"111734",3.40115379072861e-233
"111735",1
"111736",1.23349507758322e-52
"111737",1.87563832407317e-69
"111738",5.70334967225917e-141
"111739",1.12474830843064e-43
"111740",1
"111741",0.215272657833593
"111742",4.01190203762133e-63
"111743",2.66983672464132e-87
"111744",1
"111745",1
"111746",1.91698715851177e-57
"111747",8.47924108130578e-41
"111748",4.30479423371154e-48
"111749",1
"111750",1
"111751",1
"111752",0
"111753",0
"111754",0
"111755",0
"111756",0
"111757",0
"111758",0
"111759",0
"111760",0
"111761",0
"111762",0
"111763",0
"111764",0
"111765",0
"111766",0
"111767",4.62803483760112e-239
"111768",0
"111769",0
"111770",0
"111771",2.37418222486652e-110
"111772",6.53184395843659e-175
"111773",6.07694580657392e-218
"111774",5.26879354836893e-20
"111775",7.38887329206287e-67
"111776",1.00905281948029e-44
"111777",1
"111778",1
"111779",2.55179986850199e-61
"111780",7.87494234267706e-17
"111781",2.19551595322511e-25
"111782",2.41610111359348e-58
"111783",2.16545225202599e-157
"111784",3.87511645767962e-145
"111785",1.04780643424463e-111
"111786",1
"111787",3.28961411572587e-05
"111788",3.07275981268755e-49
"111789",1
"111790",1
"111791",1
"111792",0
"111793",0
"111794",0
"111795",0
"111796",0
"111797",0
"111798",0
"111799",0
"111800",0
"111801",0
"111802",0
"111803",0
"111804",0
"111805",0
"111806",0
"111807",0
"111808",0
"111809",0
"111810",0
"111811",0
"111812",0
"111813",0
"111814",1.38351426821339e-25
"111815",3.92732741864e-114
"111816",1.06350422746381e-05
"111817",1
"111818",1.01085186552275e-29
"111819",3.3788379409243e-85
"111820",1
"111821",1
"111822",2.66004402760695e-115
"111823",6.0384632215948e-199
"111824",2.96557594088086e-57
"111825",0.00928963994911035
"111826",1
"111827",2.22314513934567e-10
"111828",8.25697484247641e-14
"111829",0
"111830",0
"111831",0
"111832",0
"111833",0
"111834",0
"111835",0
"111836",0
"111837",0
"111838",2.84818144986438e-23
"111839",5.76924644008358e-31
"111840",6.31423404610668e-24
"111841",7.98466750571767e-19
"111842",0
"111843",0
"111844",0
"111845",0
"111846",0
"111847",0
"111848",0
"111849",0
"111850",0
"111851",2.84818144986438e-23
"111852",5.76924644008358e-31
"111853",6.31423404610668e-24
"111854",7.98466750571767e-19
"111855",0
"111856",0
"111857",0
"111858",0
"111859",0
"111860",0
"111861",0
"111862",0
"111863",0
"111864",3.71909324082315e-136
"111865",3.0712929615022e-85
"111866",1
"111867",8.78382832970679e-26
"111868",0
"111869",0
"111870",0
"111871",0
"111872",0
"111873",0
"111874",0
"111875",0
"111876",1.70728384933258e-47
"111877",1.28640360509378e-75
"111878",4.32787924669468e-44
"111879",1
"111880",0.854104756681158
"111881",0
"111882",0
"111883",0
"111884",0
"111885",0
"111886",0
"111887",0
"111888",0
"111889",0
"111890",1
"111891",1
"111892",1.20520063226324e-17
"111893",1.65146219384251e-40
"111894",0
"111895",0
"111896",0
"111897",0
"111898",0
"111899",0
"111900",0
"111901",0
"111902",0
"111903",0
"111904",0
"111905",2.45352606954883e-177
"111906",0
"111907",7.43679445968883e-222
"111908",8.11262432794913e-168
"111909",0
"111910",0
"111911",0
"111912",4.65948239868298e-247
"111913",0
"111914",0
"111915",0
"111916",0
"111917",0
"111918",0
"111919",1
"111920",7.01742431136052e-69
"111921",1.59462845657702e-136
"111922",3.93276205598603e-53
"111923",1
"111924",1.35463560524413e-14
"111925",1.12843497656767e-32
"111926",1.95434474247174e-13
"111927",1.07064620502719e-39
"111928",1.19827163146089e-45
"111929",4.13598761787783e-52
"111930",2.69330321986482e-54
"111931",0
"111932",0
"111933",0
"111934",0
"111935",0
"111936",0
"111937",0
"111938",1.17946898004394e-188
"111939",0
"111940",0
"111941",0
"111942",0
"111943",0
"111944",0
"111945",6.20083035561631e-192
"111946",0
"111947",0
"111948",0
"111949",0
"111950",0
"111951",0
"111952",1.60531690218639e-143
"111953",0
"111954",0
"111955",0
"111956",0
"111957",0
"111958",0
"111959",1.09320881131005e-69
"111960",0
"111961",0
"111962",0
"111963",0
"111964",0
"111965",0
"111966",1.8328295672082e-63
"111967",5.34740304073739e-148
"111968",0
"111969",0
"111970",0
"111971",1.25966140776618e-209
"111972",0
"111973",0
"111974",0
"111975",0
"111976",0
"111977",0
"111978",0
"111979",0
"111980",0
"111981",0
"111982",0
"111983",0
"111984",0
"111985",0
"111986",0
"111987",0
"111988",0
"111989",0
"111990",0
"111991",0
"111992",0
"111993",0
"111994",0
"111995",0
"111996",0
"111997",0
"111998",8.71310290628363e-115
"111999",0.169679458922015
"112000",1
"112001",3.67429043650239e-224
"112002",2.94946197009491e-106
"112003",1.1289290000857e-24
"112004",1.15333249688238e-160
"112005",1.30791811566134e-105
"112006",8.99779690901859e-125
"112007",3.81307665967879e-62
"112008",3.68824186282124e-90
"112009",1.63091278563509e-42
"112010",0
"112011",0
"112012",0
"112013",0
"112014",0
"112015",0
"112016",0
"112017",8.27747364571803e-139
"112018",0
"112019",0
"112020",0
"112021",0
"112022",0
"112023",0
"112024",0
"112025",0
"112026",0
"112027",0
"112028",0
"112029",0
"112030",0
"112031",3.02042592353483e-194
"112032",0
"112033",0
"112034",0
"112035",0
"112036",0
"112037",0
"112038",1.1150274178577e-266
"112039",0
"112040",0
"112041",0
"112042",0
"112043",0
"112044",0
"112045",1.37954624757382e-136
"112046",0
"112047",0
"112048",0
"112049",0
"112050",0
"112051",0
"112052",0
"112053",0
"112054",0
"112055",0
"112056",0
"112057",0
"112058",0
"112059",0
"112060",0
"112061",0
"112062",1.29632587179047e-308
"112063",6.52509597638949e-269
"112064",0
"112065",0
"112066",3.11139827319714e-202
"112067",0
"112068",0
"112069",0
"112070",1.03231076952761e-297
"112071",0
"112072",0
"112073",0
"112074",0
"112075",0
"112076",0
"112077",0.198958701382536
"112078",5.68900923511662e-218
"112079",6.1250911663088e-243
"112080",8.78853695408704e-24
"112081",3.11205331631417e-68
"112082",8.71014030045827e-06
"112083",4.37097940217648e-05
"112084",5.65882660684832e-06
"112085",2.31219469621927e-70
"112086",3.95611482605627e-55
"112087",9.07309334854946e-22
"112088",7.48017276195466e-19
"112089",0
"112090",0
"112091",0
"112092",0
"112093",0
"112094",0
"112095",0
"112096",0
"112097",0
"112098",0
"112099",0
"112100",0
"112101",0
"112102",1
"112103",1
"112104",1
"112105",0
"112106",0
"112107",0
"112108",0
"112109",0
"112110",0
"112111",0
"112112",0
"112113",0
"112114",0
"112115",0
"112116",0
"112117",0
"112118",4.27294610543134e-316
"112119",0
"112120",0
"112121",0
"112122",0
"112123",0
"112124",0
"112125",0
"112126",0
"112127",0
"112128",7.82462079374728e-226
"112129",2.25918327016934e-77
"112130",1.02413524230782e-32
"112131",1.83475654216937e-219
"112132",4.34890646399856e-162
"112133",4.23248952323087e-25
"112134",1
"112135",2.55779896979343e-259
"112136",2.07494107122505e-159
"112137",6.42081424813633e-73
"112138",7.20357492063481e-49
"112139",2.97906253200032e-74
"112140",1
"112141",1
"112142",3.52323939624737e-80
"112143",2.7203198712581e-183
"112144",1.95576724127325e-153
"112145",2.70760448448476e-40
"112146",6.33509683289226e-48
"112147",1.39651658469771e-79
"112148",1.37437332466075e-39
"112149",1.19599852131989e-46
"112150",7.05575382233026e-77
"112151",3.61884381164078e-101
"112152",4.13344039623896e-146
"112153",4.11637727047947e-116
"112154",4.49127833044518e-58
"112155",3.38815168097813e-216
"112156",1.05784858250424e-188
"112157",1
"112158",3.71957265913553e-63
"112159",1.22503240726569e-52
"112160",5.13922936062721e-45
"112161",5.50678562609746e-36
"112162",1.09175311036887e-41
"112163",5.87713853265426e-69
"112164",1.08054987389083e-183
"112165",3.02921373102702e-08
"112166",1
"112167",1.81450460311576e-40
"112168",1.26924980995604e-74
"112169",1.28751876034078e-116
"112170",1.83212725556058e-161
"112171",1
"112172",0.00365564548993305
"112173",8.93892589027171e-14
"112174",5.06733755783929e-30
"112175",1.26383162458586e-22
"112176",8.60988696990192e-31
"112177",1.25860016618372e-39
"112178",1.62738926443989e-48
"112179",1.99317262335027e-08
"112180",1
"112181",0.0150800019826155
"112182",1
"112183",1
"112184",1
"112185",0
"112186",0
"112187",0
"112188",0
"112189",0
"112190",0
"112191",0
"112192",0
"112193",0
"112194",0
"112195",0
"112196",0
"112197",0
"112198",3.23450187169183e-307
"112199",0
"112200",7.55280315107174e-275
"112201",0
"112202",0
"112203",0
"112204",0
"112205",0
"112206",0
"112207",0
"112208",1
"112209",3.19715094400773e-110
"112210",1.46246855002302e-81
"112211",4.1277220398672e-235
"112212",1.45320766043924e-17
"112213",7.30819396212367e-50
"112214",3.32797699051922e-09
"112215",2.35444971629212e-256
"112216",1
"112217",1.06174426998859e-104
"112218",1.75199614785052e-74
"112219",1.02265150584409e-52
"112220",5.04271657135126e-37
"112221",3.16964306343742e-35
"112222",1
"112223",1
"112224",7.14692978774183e-15
"112225",0
"112226",0
"112227",0
"112228",0
"112229",0
"112230",0
"112231",0
"112232",0
"112233",0
"112234",0
"112235",0
"112236",0
"112237",0
"112238",0
"112239",0
"112240",0
"112241",0
"112242",0
"112243",0
"112244",8.92037642233187e-187
"112245",8.02438371171742e-89
"112246",1.53498633246251e-271
"112247",4.50162997285467e-205
"112248",1.4523913145818e-172
"112249",8.30720489814276e-12
"112250",3.25093625894127e-28
"112251",1.04465375889682e-299
"112252",6.25442765024267e-277
"112253",1.68589067617914e-138
"112254",2.35421873123813e-62
"112255",0
"112256",0
"112257",4.61560317803132e-179
"112258",5.15696167440841e-52
"112259",1
"112260",1.05683830051968e-17
"112261",3.67725005137078e-182
"112262",1
"112263",1
"112264",1
"112265",0
"112266",0
"112267",0
"112268",0
"112269",0
"112270",0
"112271",0
"112272",0
"112273",0
"112274",0
"112275",0
"112276",0
"112277",0
"112278",9.74280331777041e-219
"112279",6.11159988095184e-220
"112280",1.80035336189109e-234
"112281",0
"112282",0
"112283",0
"112284",0
"112285",0
"112286",0
"112287",7.50662600021926e-168
"112288",2.18775905992663e-64
"112289",5.93763288129407e-15
"112290",1
"112291",1.69999486802295e-300
"112292",7.20112532566522e-57
"112293",1.19372529837066e-73
"112294",9.78517273217102e-57
"112295",0
"112296",9.9647366847414e-190
"112297",1.6372449205649e-163
"112298",2.87075361374917e-10
"112299",6.13317614139125e-47
"112300",7.80055486510165e-05
"112301",1.40331449083083e-45
"112302",0
"112303",0
"112304",0
"112305",0
"112306",0
"112307",0
"112308",0
"112309",0
"112310",0
"112311",3.45964418974372e-168
"112312",4.99222089398514e-157
"112313",8.04089642437913e-99
"112314",4.42646968567845e-104
"112315",0
"112316",0
"112317",0
"112318",0
"112319",0
"112320",0
"112321",0
"112322",0
"112323",0
"112324",3.45964418974372e-168
"112325",4.99222089398514e-157
"112326",8.04089642437913e-99
"112327",4.42646968567845e-104
"112328",0
"112329",0
"112330",0
"112331",0
"112332",0
"112333",0
"112334",0
"112335",0
"112336",0
"112337",3.61948664197059e-190
"112338",1.71206624526749e-190
"112339",1.97705520631396e-07
"112340",2.36315662021676e-05
"112341",0
"112342",0
"112343",0
"112344",0
"112345",0
"112346",0
"112347",0
"112348",0
"112349",4.51688011114836e-17
"112350",3.02821408041314e-51
"112351",1.99328449531306e-66
"112352",2.87947181322105e-39
"112353",4.28405498081395e-11
"112354",0
"112355",0
"112356",0
"112357",0
"112358",0
"112359",0
"112360",1.51152055969067e-271
"112361",0
"112362",0
"112363",3.37232591285398e-92
"112364",2.54032910126729e-111
"112365",1
"112366",0.0211230307698405
"112367",0
"112368",0
"112369",0
"112370",0
"112371",0
"112372",0
"112373",0
"112374",0
"112375",0
"112376",0
"112377",0
"112378",0
"112379",2.11538297104537e-224
"112380",7.31813586498199e-186
"112381",6.02212603209278e-243
"112382",0
"112383",1.94564643802838e-289
"112384",0
"112385",0
"112386",0
"112387",0
"112388",0
"112389",0
"112390",0
"112391",0
"112392",0.00297142682705468
"112393",1
"112394",1
"112395",9.81688907572829e-187
"112396",4.39508266303203e-91
"112397",2.38948836153792e-198
"112398",8.49234640900038e-60
"112399",9.59329393639518e-30
"112400",1
"112401",1
"112402",6.09768902026253e-50
"112403",1.7250663165751e-32
"112404",1.1071180600554e-256
"112405",6.94782815819964e-256
"112406",2.9951300172511e-266
"112407",2.50717547064194e-254
"112408",8.97125714560604e-233
"112409",6.28208635599048e-218
"112410",4.52521690818754e-184
"112411",5.64017941058733e-84
"112412",2.01094380976602e-275
"112413",2.44015973930982e-286
"112414",1.95175633328695e-244
"112415",2.5608257457329e-152
"112416",1.38972804547645e-286
"112417",5.02741542646443e-274
"112418",0
"112419",5.52362955294442e-277
"112420",5.08919206615632e-192
"112421",1.41930819526024e-251
"112422",3.33704941008976e-315
"112423",4.03109188098416e-315
"112424",3.80545218489205e-235
"112425",8.76754053142079e-94
"112426",0
"112427",7.69694476852122e-219
"112428",0
"112429",4.31385924609406e-194
"112430",0
"112431",1.81749852378558e-306
"112432",0
"112433",7.7587318627549e-290
"112434",5.80184464860615e-138
"112435",3.42247012455961e-187
"112436",2.04859502093658e-232
"112437",1.06732105494892e-306
"112438",4.78307788172245e-307
"112439",7.7761060371374e-172
"112440",0
"112441",2.43162938904464e-163
"112442",6.39925568846032e-277
"112443",5.96031188969654e-293
"112444",0
"112445",3.96145984177489e-227
"112446",0
"112447",0
"112448",0
"112449",0
"112450",0
"112451",0
"112452",0
"112453",0
"112454",0
"112455",0
"112456",0
"112457",0
"112458",4.72456272007025e-236
"112459",1.19943373706231e-252
"112460",5.26256774516522e-262
"112461",0
"112462",3.8290927134398e-307
"112463",0
"112464",1.39989456523611e-274
"112465",0
"112466",0
"112467",0
"112468",0
"112469",0
"112470",0
"112471",3.8635023046935e-175
"112472",4.37789426738303e-53
"112473",6.58264474328813e-142
"112474",0
"112475",2.91075951915385e-233
"112476",4.06083155705903e-294
"112477",1.18493928430364e-85
"112478",9.13331953115948e-33
"112479",6.02660351942348e-91
"112480",2.74086659038388e-48
"112481",4.38641797351204e-58
"112482",3.38527943911328e-24
"112483",2.50209082205627e-183
"112484",2.38448023565394e-288
"112485",7.14320381459055e-260
"112486",2.18943294403698e-255
"112487",3.37857866701958e-232
"112488",6.03459902139528e-230
"112489",3.18085339083538e-203
"112490",3.01837189591789e-50
"112491",2.17379760411885e-263
"112492",5.60923914095305e-286
"112493",1.83371183604926e-252
"112494",3.8549006071808e-203
"112495",4.19550812568453e-298
"112496",5.52285454693882e-279
"112497",0
"112498",6.12794787002378e-268
"112499",4.15712572341855e-186
"112500",2.70426969737414e-245
"112501",1.94947836143054e-297
"112502",1.5525621705183e-305
"112503",2.10794995843234e-236
"112504",2.60465394056748e-59
"112505",0
"112506",1.81500160861263e-223
"112507",0
"112508",5.08694172733795e-236
"112509",4.76450743132694e-316
"112510",4.71440989078739e-309
"112511",0
"112512",3.12106218664796e-246
"112513",1.65190015285044e-137
"112514",9.47065024597096e-176
"112515",2.93850888812458e-197
"112516",1.64318007380803e-263
"112517",2.68950084284275e-233
"112518",1.56449038341844e-77
"112519",0
"112520",1.89488430887067e-166
"112521",1.27298494065266e-239
"112522",2.81538145342053e-235
"112523",2.25115150013676e-270
"112524",4.64481346836519e-214
"112525",0
"112526",0
"112527",0
"112528",0
"112529",0
"112530",0
"112531",0
"112532",0
"112533",0
"112534",0
"112535",0
"112536",0
"112537",2.97310017110222e-182
"112538",0
"112539",1.76969611471184e-232
"112540",0
"112541",0
"112542",0
"112543",0
"112544",0
"112545",0
"112546",0
"112547",0
"112548",0
"112549",0
"112550",1
"112551",1
"112552",0.000365013465753309
"112553",3.42192343139495e-61
"112554",4.61574084911614e-103
"112555",4.28628983943321e-141
"112556",8.7523915245093e-23
"112557",1.14577060575776e-15
"112558",2.25232150952736e-76
"112559",7.97011713193078e-79
"112560",1.87335278425297e-08
"112561",0.00115668535610137
"112562",0
"112563",1.95873043945234e-263
"112564",1.84713864659407e-141
"112565",6.05194785929898e-107
"112566",1.45986666885666e-132
"112567",2.34477707423919e-171
"112568",9.39039325589619e-144
"112569",1.70753051528251e-94
"112570",0
"112571",7.22660516556337e-147
"112572",1.68194433799016e-156
"112573",1.20750637274032e-127
"112574",0
"112575",3.34849754464463e-130
"112576",1
"112577",1
"112578",1
"112579",0
"112580",0
"112581",0
"112582",0
"112583",0
"112584",0
"112585",0
"112586",0
"112587",0
"112588",0
"112589",0
"112590",0
"112591",0
"112592",0
"112593",1.29412361785101e-153
"112594",2.27978207873382e-258
"112595",0
"112596",1.00093625216973e-282
"112597",0
"112598",8.32715668661621e-197
"112599",2.52490514825695e-241
"112600",5.08569538188837e-287
"112601",6.55199801100965e-128
"112602",3.57302769506915e-77
"112603",8.89806106322089e-06
"112604",0.000914887752416125
"112605",5.52327279760386e-52
"112606",3.97802231717683e-60
"112607",1
"112608",1
"112609",1.61300748150544e-43
"112610",4.79032653071222e-86
"112611",7.41683057757816e-07
"112612",4.79314204982375e-06
"112613",3.74866889260677e-70
"112614",6.87311078222087e-37
"112615",2.17644663785662e-18
"112616",2.02921704489809e-49
"112617",3.25067567276418e-95
"112618",3.28164263274815e-142
"112619",1
"112620",1
"112621",1
"112622",1
"112623",1
"112624",1
"112625",8.22328165941581e-52
"112626",4.65022205215545e-92
"112627",6.97766801433613e-136
"112628",2.27850670416485e-46
"112629",1.3080952415208e-95
"112630",6.28740947128387e-146
"112631",1
"112632",3.43601952550282e-42
"112633",1.92627756163518e-42
"112634",5.46715935276699e-23
"112635",1
"112636",1
"112637",1
"112638",2.53645033335471e-65
"112639",5.47234968808093e-35
"112640",1.08499845861938e-33
"112641",1
"112642",1
"112643",9.82651291690653e-12
"112644",4.37126253069026e-34
"112645",9.94252240324668e-45
"112646",1.6355376510873e-27
"112647",4.00947488640123e-12
"112648",0.331827779318208
"112649",4.58468586741916e-66
"112650",4.50019002063147e-43
"112651",2.97537409246529e-23
"112652",2.95342810138427e-08
"112653",3.01532398292586e-06
"112654",3.93106765966183e-20
"112655",1
"112656",1
"112657",1
